Indicator,Unit,Subgroup,Area,Area ID,Time Period,Source,Data Value,Footnotes
"#Taux de chômage au sens du BIT","#Pour cent","#Féminin Urbain","FAR NORTH","30","2007","CMR_INS_ECAM3_2007","5.6","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Féminin Urbain","LITTORAL (Without DOUALA)","38","2001","CMR_INS_ECAM2_2001","15.3","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Féminin Urbain","LITTORAL (Without DOUALA)","38","2005","CMR_INS_EESI1_2005","9.3","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Féminin Urbain","LITTORAL (Without DOUALA)","38","2007","CMR_INS_ECAM3_2007","3.3","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Féminin Urbain","NORTH","31","2001","CMR_INS_ECAM2_2001","13.6","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Féminin Urbain","NORTH","31","2005","CMR_INS_EESI1_2005","7.2","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Féminin Urbain","NORTH","31","2007","CMR_INS_ECAM3_2007","4.2","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Féminin Urbain","NORTHWEST","32","2001","CMR_INS_ECAM2_2001","9.4","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Féminin Urbain","NORTHWEST","32","2007","CMR_INS_ECAM3_2007","2.8","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Féminin Urbain","NORTHWEST","32","2005","CMR_INS_EESI1_2005","6.6","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Féminin Urbain","WEST","33","2001","CMR_INS_ECAM2_2001","18.1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Féminin Urbain","WEST","33","2005","CMR_INS_EESI1_2005","7.7","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Féminin Urbain","WEST","33","2007","CMR_INS_ECAM3_2007","5.3","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Féminin Urbain","SOUTH","34","2001","CMR_INS_ECAM2_2001","15.8","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Féminin Urbain","SOUTH","34","2005","CMR_INS_EESI1_2005","25.5","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Féminin Urbain","SOUTH","34","2007","CMR_INS_ECAM3_2007","10.6","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Féminin Urbain","SOUTHWEST","35","2001","CMR_INS_ECAM2_2001","14.9","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Féminin Urbain","SOUTHWEST","35","2007","CMR_INS_ECAM3_2007","5.4","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Féminin Urbain","SOUTHWEST","35","2005","CMR_INS_EESI1_2005","14.7","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Féminin Urbain","YAOUNDE","37","2005","CMR_INS_EESI1_2005","19.5","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Féminin Urbain","YAOUNDE","37","2001","CMR_INS_ECAM2_2001","24.1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Féminin Urbain","YAOUNDE","37","2007","CMR_INS_ECAM3_2007","13.2","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","ADAMAWA","28","2001","CMR_INS_ECAM2_2001","3.4","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","ADAMAWA","28","2005","CMR_INS_EESI1_2005","1.9","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","ADAMAWA","28","2007","CMR_INS_ECAM3_2007","1.2","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","CAMEROON","27","2007","CMR_INS_ECAM3_2007","2.6","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","CAMEROON","27","2005","CMR_INS_EESI1_2005","4.9","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","CAMEROON","27","2001","CMR_INS_ECAM2_2001","8.7","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","CENTRE (Without YAOUNDE)","39","2001","CMR_INS_ECAM2_2001","4.7","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","CENTRE (Without YAOUNDE)","39","2005","CMR_INS_EESI1_2005","6.9","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","CENTRE (Without YAOUNDE)","39","2007","CMR_INS_ECAM3_2007","2.3","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","DOUALA","36","2001","CMR_INS_ECAM2_2001","24.1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","DOUALA","36","2005","CMR_INS_EESI1_2005","10.9","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","DOUALA","36","2007","CMR_INS_ECAM3_2007","7.9","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","EAST","29","2001","CMR_INS_ECAM2_2001","2.4","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","EAST","29","2007","CMR_INS_ECAM3_2007","1.1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","EAST","29","2005","CMR_INS_EESI1_2005","2.8","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","FAR NORTH","30","2001","CMR_INS_ECAM2_2001","1.6","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","FAR NORTH","30","2007","CMR_INS_ECAM3_2007","1.2","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","FAR NORTH","30","2005","CMR_INS_EESI1_2005","0.6","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","LITTORAL (Without DOUALA)","38","2001","CMR_INS_ECAM2_2001","8","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","LITTORAL (Without DOUALA)","38","2007","CMR_INS_ECAM3_2007","2.3","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","LITTORAL (Without DOUALA)","38","2005","CMR_INS_EESI1_2005","6.1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","NORTH","31","2005","CMR_INS_EESI1_2005","1.1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","NORTH","31","2007","CMR_INS_ECAM3_2007","0.9","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","NORTH","31","2001","CMR_INS_ECAM2_2001","2.4","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","NORTHWEST","32","2001","CMR_INS_ECAM2_2001","3.5","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","NORTHWEST","32","2007","CMR_INS_ECAM3_2007","1.3","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","NORTHWEST","32","2005","CMR_INS_EESI1_2005","5.3","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","WEST","33","2005","CMR_INS_EESI1_2005","1.3","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","WEST","33","2007","CMR_INS_ECAM3_2007","1.4","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","WEST","33","2001","CMR_INS_ECAM2_2001","5.4","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","SOUTH","34","2001","CMR_INS_ECAM2_2001","4.4","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","SOUTH","34","2007","CMR_INS_ECAM3_2007","0.7","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","SOUTH","34","2005","CMR_INS_EESI1_2005","6.1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","SOUTHWEST","35","2001","CMR_INS_ECAM2_2001","14","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","SOUTHWEST","35","2007","CMR_INS_ECAM3_2007","1.1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","SOUTHWEST","35","2005","CMR_INS_EESI1_2005","6","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","YAOUNDE","37","2001","CMR_INS_ECAM2_2001","19.7","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","YAOUNDE","37","2007","CMR_INS_ECAM3_2007","6.5","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin","YAOUNDE","37","2005","CMR_INS_EESI1_2005","11.5","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","ADAMAWA","28","2005","CMR_INS_EESI1_2005","1.1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","ADAMAWA","28","2007","CMR_INS_ECAM3_2007","0.2","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","ADAMAWA","28","2001","CMR_INS_ECAM2_2001","1.9","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","CAMEROON","27","2001","CMR_INS_ECAM2_2001","2.9","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","CAMEROON","27","2005","CMR_INS_EESI1_2005","2.3","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","CAMEROON","27","2007","CMR_INS_ECAM3_2007","0.8","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","CENTRE (Without YAOUNDE)","39","2007","CMR_INS_ECAM3_2007","2.3","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","CENTRE (Without YAOUNDE)","39","2005","CMR_INS_EESI1_2005","7","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","CENTRE (Without YAOUNDE)","39","2001","CMR_INS_ECAM2_2001","4.4","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","EAST","29","2001","CMR_INS_ECAM2_2001","1.3","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","EAST","29","2005","CMR_INS_EESI1_2005","1.8","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","EAST","29","2007","CMR_INS_ECAM3_2007","0.8","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","FAR NORTH","30","2001","CMR_INS_ECAM2_2001","0.6","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","FAR NORTH","30","2005","CMR_INS_EESI1_2005","0","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","FAR NORTH","30","2007","CMR_INS_ECAM3_2007","0.6","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","LITTORAL (Without DOUALA)","38","2005","CMR_INS_EESI1_2005","1.9","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","LITTORAL (Without DOUALA)","38","2001","CMR_INS_ECAM2_2001","2.4","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","LITTORAL (Without DOUALA)","38","2007","CMR_INS_ECAM3_2007","1.3","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","NORTH","31","2001","CMR_INS_ECAM2_2001","0.3","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","NORTH","31","2005","CMR_INS_EESI1_2005","0.1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","NORTH","31","2007","CMR_INS_ECAM3_2007","0.1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","NORTHWEST","32","2001","CMR_INS_ECAM2_2001","2.7","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","NORTHWEST","32","2005","CMR_INS_EESI1_2005","4.8","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","NORTHWEST","32","2007","CMR_INS_ECAM3_2007","1.1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","WEST","33","2001","CMR_INS_ECAM2_2001","2.4","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","WEST","33","2005","CMR_INS_EESI1_2005","0.2","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","WEST","33","2007","CMR_INS_ECAM3_2007","1.1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","SOUTH","34","2007","CMR_INS_ECAM3_2007","0.4","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","SOUTH","34","2001","CMR_INS_ECAM2_2001","3","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","SOUTH","34","2005","CMR_INS_EESI1_2005","5.7","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","SOUTHWEST","35","2001","CMR_INS_ECAM2_2001","11.3","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","SOUTHWEST","35","2005","CMR_INS_EESI1_2005","5.8","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Rural","SOUTHWEST","35","2007","CMR_INS_ECAM3_2007","0.1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","ADAMAWA","28","2001","CMR_INS_ECAM2_2001","6.8","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","ADAMAWA","28","2005","CMR_INS_EESI1_2005","3.6","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","ADAMAWA","28","2007","CMR_INS_ECAM3_2007","4.3","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","CAMEROON","27","2001","CMR_INS_ECAM2_2001","17.8","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","CAMEROON","27","2007","CMR_INS_ECAM3_2007","5.7","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","CAMEROON","27","2005","CMR_INS_EESI1_2005","9.2","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","CENTRE (Without YAOUNDE)","39","2007","CMR_INS_ECAM3_2007","2.9","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","CENTRE (Without YAOUNDE)","39","2001","CMR_INS_ECAM2_2001","7.2","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","CENTRE (Without YAOUNDE)","39","2005","CMR_INS_EESI1_2005","5.3","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","DOUALA","36","2001","CMR_INS_ECAM2_2001","24.1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","DOUALA","36","2005","CMR_INS_EESI1_2005","10.9","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","DOUALA","36","2007","CMR_INS_ECAM3_2007","7.9","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","EAST","29","2001","CMR_INS_ECAM2_2001","9.3","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","EAST","29","2005","CMR_INS_EESI1_2005","9.1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","EAST","29","2007","CMR_INS_ECAM3_2007","3.3","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","FAR NORTH","30","2001","CMR_INS_ECAM2_2001","9.7","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","FAR NORTH","30","2005","CMR_INS_EESI1_2005","4.6","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","FAR NORTH","30","2007","CMR_INS_ECAM3_2007","4.4","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","LITTORAL (Without DOUALA)","38","2001","CMR_INS_ECAM2_2001","15.2","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","LITTORAL (Without DOUALA)","38","2007","CMR_INS_ECAM3_2007","3.9","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","LITTORAL (Without DOUALA)","38","2005","CMR_INS_EESI1_2005","14.7","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","NORTH","31","2001","CMR_INS_ECAM2_2001","8.9","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","NORTH","31","2005","CMR_INS_EESI1_2005","5.9","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","NORTH","31","2007","CMR_INS_ECAM3_2007","3.8","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","NORTHWEST","32","2001","CMR_INS_ECAM2_2001","6.5","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","NORTHWEST","32","2005","CMR_INS_EESI1_2005","6.7","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","NORTHWEST","32","2007","CMR_INS_ECAM3_2007","2.2","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","WEST","33","2001","CMR_INS_ECAM2_2001","13.1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","WEST","33","2005","CMR_INS_EESI1_2005","3.6","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","WEST","33","2007","CMR_INS_ECAM3_2007","1.9","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","SOUTH","34","2007","CMR_INS_ECAM3_2007","4","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","SOUTH","34","2001","CMR_INS_ECAM2_2001","16.6","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","SOUTH","34","2005","CMR_INS_EESI1_2005","8.1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","SOUTHWEST","35","2007","CMR_INS_ECAM3_2007","5","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","SOUTHWEST","35","2001","CMR_INS_ECAM2_2001","20.1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","SOUTHWEST","35","2005","CMR_INS_EESI1_2005","6.5","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","YAOUNDE","37","2005","CMR_INS_EESI1_2005","11.5","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","YAOUNDE","37","2001","CMR_INS_ECAM2_2001","19.7","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Masculin Urbain","YAOUNDE","37","2007","CMR_INS_ECAM3_2007","6.5","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","ADAMAWA","28","2007","CMR_INS_ECAM3_2007","1.6","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","ADAMAWA","28","2001","CMR_INS_ECAM2_2001","3.2","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","CAMEROON","27","2001","CMR_INS_ECAM2_2001","9.6","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","CAMEROON","27","2007","CMR_INS_ECAM3_2007","4.4","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","CENTRE (Without YAOUNDE)","39","2007","CMR_INS_ECAM3_2007","3.1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","CENTRE (Without YAOUNDE)","39","2001","CMR_INS_ECAM2_2001","3.2","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","DOUALA","36","2007","CMR_INS_ECAM3_2007","10.9","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","DOUALA","36","2001","CMR_INS_ECAM2_2001","24.4","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","EAST","29","2007","CMR_INS_ECAM3_2007","1.2","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","EAST","29","2001","CMR_INS_ECAM2_2001","2.7","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","FAR NORTH","30","2007","CMR_INS_ECAM3_2007","2.5","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","FAR NORTH","30","2001","CMR_INS_ECAM2_2001","1.7","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","LITTORAL (Without DOUALA)","38","2007","CMR_INS_ECAM3_2007","2.5","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","LITTORAL (Without DOUALA)","38","2001","CMR_INS_ECAM2_2001","9.6","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","NORTH","31","2001","CMR_INS_ECAM2_2001","2.5","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","NORTH","31","2007","CMR_INS_ECAM3_2007","1.3","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","NORTHWEST","32","2007","CMR_INS_ECAM3_2007","1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","NORTHWEST","32","2001","CMR_INS_ECAM2_2001","3.8","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","WEST","33","2007","CMR_INS_ECAM3_2007","1.9","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","WEST","33","2001","CMR_INS_ECAM2_2001","5.8","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","SOUTH","34","2007","CMR_INS_ECAM3_2007","1.8","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","SOUTH","34","2001","CMR_INS_ECAM2_2001","3.6","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","SOUTHWEST","35","2001","CMR_INS_ECAM2_2001","11.2","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","SOUTHWEST","35","2007","CMR_INS_ECAM3_2007","1.7","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","YAOUNDE","37","2007","CMR_INS_ECAM3_2007","9.3","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Non pauvre","YAOUNDE","37","2001","CMR_INS_ECAM2_2001","21.1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Pauvre","ADAMAWA","28","2007","CMR_INS_ECAM3_2007","0.9","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Pauvre","ADAMAWA","28","2001","CMR_INS_ECAM2_2001","2.9","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Pauvre","CAMEROON","27","2001","CMR_INS_ECAM2_2001","4.9","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Pauvre","CAMEROON","27","2007","CMR_INS_ECAM3_2007","1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Pauvre","CENTRE (Without YAOUNDE)","39","2007","CMR_INS_ECAM3_2007","2.1","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Pauvre","CENTRE (Without YAOUNDE)","39","2001","CMR_INS_ECAM2_2001","3.4","#"
"#Taux de chômage au sens du BIT","#Pour cent","#Pauvre","DOUALA","36","2007","CMR_INS_ECAM3_2007","15.8","#"
